id;pv_load;st_load;won_load;woff_load
645;0;0;50297.03388;14168.17856
646;0;0;54613.77157;15384.16101
647;0;0;59652.46192;16803.5104
648;0;0;66599.38399;18760.38986
649;0;0;61321.04131;17273.53276
650;0;0;57645.37361;16238.13341
651;0;0;55988.77684;15771.48644
652;0;0;52771.44424;14865.19556
653;0;0;52130.37425;14684.61246
654;0;0;47729.75824;13445.00232
655;0;0;43383.06401;12220.58141
656;0;0;43520.8641;12259.39834
657;3788.780995;545.5844633;43664.6555;12299.90296
658;23545.91486;3390.611739;36630.85946;10318.55196
659;48067.61326;6921.73631;26343.78296;7420.783933
660;73939.86389;10647.3404;25663.76946;7229.230834
661;91302.50566;13147.56081;29453.27201;8296.696342
662;99605.82317;14343.23854;35624.31965;10035.01962
663;92519.75212;13322.84431;42280.66326;11910.04599
664;77182.66533;11114.30381;44012.15139;12397.78912
665;54296.53651;7818.701258;45315.26096;12764.86224
666;26204.10268;3773.390786;40621.07084;11442.55517
667;2893.272479;416.6312369;39003.41758;10986.87819
668;0;0;45599.84811;12845.02764
669;0;0;50297.03388;14168.17856
670;0;0;54613.77157;15384.16101
671;0;0;59652.46192;16803.5104
672;0;0;66599.38399;18760.38986
673;0;0;61321.04131;17273.53276
674;0;0;57645.37361;16238.13341
675;0;0;55988.77684;15771.48644
676;0;0;52771.44424;14865.19556
677;0;0;52130.37425;14684.61246
678;0;0;47729.75824;13445.00232
679;0;0;43383.06401;12220.58141
680;0;0;43520.8641;12259.39834
681;3788.780995;545.5844633;43664.6555;12299.90296
682;23545.91486;3390.611739;36630.85946;10318.55196
683;48067.61326;6921.73631;26343.78296;7420.783933
684;73939.86389;10647.3404;25663.76946;7229.230834
685;91302.50566;13147.56081;29453.27201;8296.696342
686;99605.82317;14343.23854;35624.31965;10035.01962
687;92519.75212;13322.84431;42280.66326;11910.04599
688;77182.66533;11114.30381;44012.15139;12397.78912
689;54296.53651;7818.701258;45315.26096;12764.86224
690;26204.10268;3773.390786;40621.07084;11442.55517
691;2893.272479;416.6312369;39003.41758;10986.87819
692;0;0;45599.84811;12845.02764
693;0;0;50297.03388;14168.17856
694;0;0;54613.77157;15384.16101
695;0;0;59652.46192;16803.5104
696;0;0;66599.38399;18760.38986
697;0;0;61321.04131;17273.53276
698;0;0;57645.37361;16238.13341
699;0;0;55988.77684;15771.48644
700;0;0;52771.44424;14865.19556
701;0;0;52130.37425;14684.61246
702;0;0;47729.75824;13445.00232
703;0;0;43383.06401;12220.58141
704;0;0;43520.8641;12259.39834
705;3788.780995;545.5844633;43664.6555;12299.90296
706;23545.91486;3390.611739;36630.85946;10318.55196
707;48067.61326;6921.73631;26343.78296;7420.783933
708;73939.86389;10647.3404;25663.76946;7229.230834
709;91302.50566;13147.56081;29453.27201;8296.696342
710;99605.82317;14343.23854;35624.31965;10035.01962
711;92519.75212;13322.84431;42280.66326;11910.04599
712;77182.66533;11114.30381;44012.15139;12397.78912
713;54296.53651;7818.701258;45315.26096;12764.86224
714;26204.10268;3773.390786;40621.07084;11442.55517
715;2893.272479;416.6312369;39003.41758;10986.87819
716;0;0;45599.84811;12845.02764
717;0;0;50297.03388;14168.17856
718;0;0;54613.77157;15384.16101
719;0;0;59652.46192;16803.5104
720;0;0;66599.38399;18760.38986
721;0;0;61321.04131;17273.53276
722;0;0;57645.37361;16238.13341
723;0;0;55988.77684;15771.48644
724;0;0;52771.44424;14865.19556
725;0;0;52130.37425;14684.61246
726;0;0;47729.75824;13445.00232
727;0;0;43383.06401;12220.58141
728;0;0;43520.8641;12259.39834
729;3788.780995;545.5844633;43664.6555;12299.90296
730;23545.91486;3390.611739;36630.85946;10318.55196
731;48067.61326;6921.73631;26343.78296;7420.783933
732;73939.86389;10647.3404;25663.76946;7229.230834
733;91302.50566;13147.56081;29453.27201;8296.696342
734;99605.82317;14343.23854;35624.31965;10035.01962
735;92519.75212;13322.84431;42280.66326;11910.04599
736;77182.66533;11114.30381;44012.15139;12397.78912
737;54296.53651;7818.701258;45315.26096;12764.86224
738;26204.10268;3773.390786;40621.07084;11442.55517
739;2893.272479;416.6312369;39003.41758;10986.87819
740;0;0;45599.84811;12845.02764
741;0;0;50297.03388;14168.17856
742;0;0;54613.77157;15384.16101
743;0;0;59652.46192;16803.5104
744;0;0;66599.38399;18760.38986
745;0;0;61321.04131;17273.53276
746;0;0;57645.37361;16238.13341
747;0;0;55988.77684;15771.48644
748;0;0;52771.44424;14865.19556
749;0;0;52130.37425;14684.61246
750;0;0;47729.75824;13445.00232
751;0;0;43383.06401;12220.58141
752;0;0;43520.8641;12259.39834
753;3788.780995;545.5844633;43664.6555;12299.90296
754;23545.91486;3390.611739;36630.85946;10318.55196
755;48067.61326;6921.73631;26343.78296;7420.783933
756;73939.86389;10647.3404;25663.76946;7229.230834
757;91302.50566;13147.56081;29453.27201;8296.696342
758;99605.82317;14343.23854;35624.31965;10035.01962
759;92519.75212;13322.84431;42280.66326;11910.04599
760;77182.66533;11114.30381;44012.15139;12397.78912
761;54296.53651;7818.701258;45315.26096;12764.86224
762;26204.10268;3773.390786;40621.07084;11442.55517
763;2893.272479;416.6312369;39003.41758;10986.87819
764;0;0;45599.84811;12845.02764
765;0;0;50297.03388;14168.17856
766;0;0;54613.77157;15384.16101
767;0;0;59652.46192;16803.5104
768;0;0;66599.38399;18760.38986
769;0;0;61321.04131;17273.53276
770;0;0;57645.37361;16238.13341
771;0;0;55988.77684;15771.48644
772;0;0;52771.44424;14865.19556
773;0;0;52130.37425;14684.61246
774;0;0;47729.75824;13445.00232
775;0;0;43383.06401;12220.58141
776;0;0;43520.8641;12259.39834
777;3788.780995;545.5844633;43664.6555;12299.90296
778;23545.91486;3390.611739;36630.85946;10318.55196
779;48067.61326;6921.73631;26343.78296;7420.783933
780;73939.86389;10647.3404;25663.76946;7229.230834
781;91302.50566;13147.56081;29453.27201;8296.696342
782;99605.82317;14343.23854;35624.31965;10035.01962
783;92519.75212;13322.84431;42280.66326;11910.04599
784;77182.66533;11114.30381;44012.15139;12397.78912
785;54296.53651;7818.701258;45315.26096;12764.86224
786;26204.10268;3773.390786;40621.07084;11442.55517
787;2893.272479;416.6312369;39003.41758;10986.87819
788;0;0;45599.84811;12845.02764
789;0;0;50297.03388;14168.17856
790;0;0;54613.77157;15384.16101
791;0;0;59652.46192;16803.5104
792;0;0;66599.38399;18760.38986
793;0;0;61321.04131;17273.53276
794;0;0;57645.37361;16238.13341
795;0;0;55988.77684;15771.48644
796;0;0;52771.44424;14865.19556
797;0;0;52130.37425;14684.61246
798;0;0;47729.75824;13445.00232
799;0;0;43383.06401;12220.58141
800;0;0;43520.8641;12259.39834
801;3788.780995;545.5844633;43664.6555;12299.90296
802;23545.91486;3390.611739;36630.85946;10318.55196
803;48067.61326;6921.73631;26343.78296;7420.783933
804;73939.86389;10647.3404;25663.76946;7229.230834
805;91302.50566;13147.56081;29453.27201;8296.696342
806;99605.82317;14343.23854;35624.31965;10035.01962
807;92519.75212;13322.84431;42280.66326;11910.04599
808;77182.66533;11114.30381;44012.15139;12397.78912
809;54296.53651;7818.701258;45315.26096;12764.86224
810;26204.10268;3773.390786;40621.07084;11442.55517
811;2893.272479;416.6312369;39003.41758;10986.87819
812;0;0;45599.84811;12845.02764
813;0;0;50297.03388;14168.17856
814;0;0;54613.77157;15384.16101
815;0;0;59652.46192;16803.5104
816;0;0;66599.38399;18760.38986
817;0;0;61321.04131;17273.53276
818;0;0;57645.37361;16238.13341
819;0;0;55988.77684;15771.48644
820;0;0;52771.44424;14865.19556
821;0;0;52130.37425;14684.61246
822;0;0;47729.75824;13445.00232
823;0;0;43383.06401;12220.58141
824;0;0;43520.8641;12259.39834
825;3788.780995;545.5844633;43664.6555;12299.90296
826;23545.91486;3390.611739;36630.85946;10318.55196
827;48067.61326;6921.73631;26343.78296;7420.783933
828;73939.86389;10647.3404;25663.76946;7229.230834
829;91302.50566;13147.56081;29453.27201;8296.696342
830;99605.82317;14343.23854;35624.31965;10035.01962
831;92519.75212;13322.84431;42280.66326;11910.04599
832;77182.66533;11114.30381;44012.15139;12397.78912
833;54296.53651;7818.701258;45315.26096;12764.86224
834;26204.10268;3773.390786;40621.07084;11442.55517
835;2893.272479;416.6312369;39003.41758;10986.87819
836;0;0;45599.84811;12845.02764
837;0;0;50297.03388;14168.17856
838;0;0;54613.77157;15384.16101
839;0;0;59652.46192;16803.5104
840;0;0;66599.38399;18760.38986
841;0;0;61321.04131;17273.53276
842;0;0;57645.37361;16238.13341
843;0;0;55988.77684;15771.48644
844;0;0;52771.44424;14865.19556
845;0;0;52130.37425;14684.61246
846;0;0;47729.75824;13445.00232
847;0;0;43383.06401;12220.58141
848;0;0;43520.8641;12259.39834
849;3788.780995;545.5844633;43664.6555;12299.90296
850;23545.91486;3390.611739;36630.85946;10318.55196
851;48067.61326;6921.73631;26343.78296;7420.783933
852;73939.86389;10647.3404;25663.76946;7229.230834
853;91302.50566;13147.56081;29453.27201;8296.696342
854;99605.82317;14343.23854;35624.31965;10035.01962
855;92519.75212;13322.84431;42280.66326;11910.04599
856;77182.66533;11114.30381;44012.15139;12397.78912
857;54296.53651;7818.701258;45315.26096;12764.86224
858;26204.10268;3773.390786;40621.07084;11442.55517
859;2893.272479;416.6312369;39003.41758;10986.87819
860;0;0;45599.84811;12845.02764
861;0;0;50297.03388;14168.17856
862;0;0;54613.77157;15384.16101
863;0;0;59652.46192;16803.5104
864;0;0;66599.38399;18760.38986
865;0;0;61321.04131;17273.53276
866;0;0;57645.37361;16238.13341
867;0;0;55988.77684;15771.48644
868;0;0;52771.44424;14865.19556
869;0;0;52130.37425;14684.61246
870;0;0;47729.75824;13445.00232
871;0;0;43383.06401;12220.58141
872;0;0;43520.8641;12259.39834
873;3788.780995;545.5844633;43664.6555;12299.90296
874;23545.91486;3390.611739;36630.85946;10318.55196
875;48067.61326;6921.73631;26343.78296;7420.783933
876;73939.86389;10647.3404;25663.76946;7229.230834
877;91302.50566;13147.56081;29453.27201;8296.696342
878;99605.82317;14343.23854;35624.31965;10035.01962
879;92519.75212;13322.84431;42280.66326;11910.04599
880;77182.66533;11114.30381;44012.15139;12397.78912
881;54296.53651;7818.701258;45315.26096;12764.86224
882;26204.10268;3773.390786;40621.07084;11442.55517
883;2893.272479;416.6312369;39003.41758;10986.87819
884;0;0;45599.84811;12845.02764
885;0;0;50297.03388;14168.17856
886;0;0;54613.77157;15384.16101
887;0;0;59652.46192;16803.5104
888;0;0;66599.38399;18760.38986
889;0;0;61321.04131;17273.53276
890;0;0;57645.37361;16238.13341
891;0;0;55988.77684;15771.48644
892;0;0;52771.44424;14865.19556
893;0;0;52130.37425;14684.61246
894;0;0;47729.75824;13445.00232
895;0;0;43383.06401;12220.58141
896;0;0;43520.8641;12259.39834
897;3788.780995;545.5844633;43664.6555;12299.90296
898;23545.91486;3390.611739;36630.85946;10318.55196
899;48067.61326;6921.73631;26343.78296;7420.783933
900;73939.86389;10647.3404;25663.76946;7229.230834
901;91302.50566;13147.56081;29453.27201;8296.696342
902;99605.82317;14343.23854;35624.31965;10035.01962
903;92519.75212;13322.84431;42280.66326;11910.04599
904;77182.66533;11114.30381;44012.15139;12397.78912
905;54296.53651;7818.701258;45315.26096;12764.86224
906;26204.10268;3773.390786;40621.07084;11442.55517
907;2893.272479;416.6312369;39003.41758;10986.87819
908;0;0;45599.84811;12845.02764
909;0;0;50297.03388;14168.17856
910;0;0;54613.77157;15384.16101
911;0;0;59652.46192;16803.5104
912;0;0;66599.38399;18760.38986
913;0;0;61321.04131;17273.53276
914;0;0;57645.37361;16238.13341
915;0;0;55988.77684;15771.48644
916;0;0;52771.44424;14865.19556
917;0;0;52130.37425;14684.61246
918;0;0;47729.75824;13445.00232
919;0;0;43383.06401;12220.58141
920;0;0;43520.8641;12259.39834
921;3788.780995;545.5844633;43664.6555;12299.90296
922;23545.91486;3390.611739;36630.85946;10318.55196
923;48067.61326;6921.73631;26343.78296;7420.783933
924;73939.86389;10647.3404;25663.76946;7229.230834
925;91302.50566;13147.56081;29453.27201;8296.696342
926;99605.82317;14343.23854;35624.31965;10035.01962
927;92519.75212;13322.84431;42280.66326;11910.04599
928;77182.66533;11114.30381;44012.15139;12397.78912
929;54296.53651;7818.701258;45315.26096;12764.86224
930;26204.10268;3773.390786;40621.07084;11442.55517
931;2893.272479;416.6312369;39003.41758;10986.87819
932;0;0;45599.84811;12845.02764
933;0;0;50297.03388;14168.17856
934;0;0;54613.77157;15384.16101
935;0;0;59652.46192;16803.5104
936;0;0;66599.38399;18760.38986
937;0;0;61321.04131;17273.53276
938;0;0;57645.37361;16238.13341
939;0;0;55988.77684;15771.48644
940;0;0;52771.44424;14865.19556
941;0;0;52130.37425;14684.61246
942;0;0;47729.75824;13445.00232
943;0;0;43383.06401;12220.58141
944;0;0;43520.8641;12259.39834
945;3788.780995;545.5844633;43664.6555;12299.90296
946;23545.91486;3390.611739;36630.85946;10318.55196
947;48067.61326;6921.73631;26343.78296;7420.783933
948;73939.86389;10647.3404;25663.76946;7229.230834
949;91302.50566;13147.56081;29453.27201;8296.696342
950;99605.82317;14343.23854;35624.31965;10035.01962
951;92519.75212;13322.84431;42280.66326;11910.04599
952;77182.66533;11114.30381;44012.15139;12397.78912
953;54296.53651;7818.701258;45315.26096;12764.86224
954;26204.10268;3773.390786;40621.07084;11442.55517
955;2893.272479;416.6312369;39003.41758;10986.87819
956;0;0;45599.84811;12845.02764
957;0;0;50297.03388;14168.17856
958;0;0;54613.77157;15384.16101
959;0;0;59652.46192;16803.5104
960;0;0;66599.38399;18760.38986
961;0;0;61321.04131;17273.53276
962;0;0;57645.37361;16238.13341
963;0;0;55988.77684;15771.48644
964;0;0;52771.44424;14865.19556
965;0;0;52130.37425;14684.61246
966;0;0;47729.75824;13445.00232
967;0;0;43383.06401;12220.58141
968;0;0;43520.8641;12259.39834
969;3788.780995;545.5844633;43664.6555;12299.90296
970;23545.91486;3390.611739;36630.85946;10318.55196
971;48067.61326;6921.73631;26343.78296;7420.783933
972;73939.86389;10647.3404;25663.76946;7229.230834
973;91302.50566;13147.56081;29453.27201;8296.696342
974;99605.82317;14343.23854;35624.31965;10035.01962
975;92519.75212;13322.84431;42280.66326;11910.04599
976;77182.66533;11114.30381;44012.15139;12397.78912
977;54296.53651;7818.701258;45315.26096;12764.86224
978;26204.10268;3773.390786;40621.07084;11442.55517
979;2893.272479;416.6312369;39003.41758;10986.87819
980;0;0;45599.84811;12845.02764
981;0;0;50297.03388;14168.17856
982;0;0;54613.77157;15384.16101
983;0;0;59652.46192;16803.5104
984;0;0;66599.38399;18760.38986
985;0;0;61321.04131;17273.53276
986;0;0;57645.37361;16238.13341
987;0;0;55988.77684;15771.48644
988;0;0;52771.44424;14865.19556
989;0;0;52130.37425;14684.61246
990;0;0;47729.75824;13445.00232
991;0;0;43383.06401;12220.58141
992;0;0;43520.8641;12259.39834
993;3788.780995;545.5844633;43664.6555;12299.90296
994;23545.91486;3390.611739;36630.85946;10318.55196
995;48067.61326;6921.73631;26343.78296;7420.783933
996;73939.86389;10647.3404;25663.76946;7229.230834
997;91302.50566;13147.56081;29453.27201;8296.696342
998;99605.82317;14343.23854;35624.31965;10035.01962
999;92519.75212;13322.84431;42280.66326;11910.04599
1000;77182.66533;11114.30381;44012.15139;12397.78912
1001;54296.53651;7818.701258;45315.26096;12764.86224
1002;26204.10268;3773.390786;40621.07084;11442.55517
1003;2893.272479;416.6312369;39003.41758;10986.87819
1004;0;0;45599.84811;12845.02764
1005;0;0;50297.03388;14168.17856
1006;0;0;54613.77157;15384.16101
1007;0;0;59652.46192;16803.5104
1008;0;0;66599.38399;18760.38986
1009;0;0;61321.04131;17273.53276
1010;0;0;57645.37361;16238.13341
1011;0;0;55988.77684;15771.48644
1012;0;0;52771.44424;14865.19556
1013;0;0;52130.37425;14684.61246
1014;0;0;47729.75824;13445.00232
1015;0;0;43383.06401;12220.58141
1016;0;0;43520.8641;12259.39834
1017;3788.780995;545.5844633;43664.6555;12299.90296
1018;23545.91486;3390.611739;36630.85946;10318.55196
1019;48067.61326;6921.73631;26343.78296;7420.783933
1020;73939.86389;10647.3404;25663.76946;7229.230834
1021;91302.50566;13147.56081;29453.27201;8296.696342
1022;99605.82317;14343.23854;35624.31965;10035.01962
1023;92519.75212;13322.84431;42280.66326;11910.04599
1024;77182.66533;11114.30381;44012.15139;12397.78912
1025;54296.53651;7818.701258;45315.26096;12764.86224
1026;26204.10268;3773.390786;40621.07084;11442.55517
1027;2893.272479;416.6312369;39003.41758;10986.87819
1028;0;0;45599.84811;12845.02764
1029;0;0;50297.03388;14168.17856
1030;0;0;54613.77157;15384.16101
1031;0;0;59652.46192;16803.5104
1032;0;0;66599.38399;18760.38986
1033;0;0;61321.04131;17273.53276
1034;0;0;57645.37361;16238.13341
1035;0;0;55988.77684;15771.48644
1036;0;0;52771.44424;14865.19556
1037;0;0;52130.37425;14684.61246
1038;0;0;47729.75824;13445.00232
1039;0;0;43383.06401;12220.58141
1040;0;0;43520.8641;12259.39834
1041;3788.780995;545.5844633;43664.6555;12299.90296
1042;23545.91486;3390.611739;36630.85946;10318.55196
1043;48067.61326;6921.73631;26343.78296;7420.783933
1044;73939.86389;10647.3404;25663.76946;7229.230834
1045;91302.50566;13147.56081;29453.27201;8296.696342
1046;99605.82317;14343.23854;35624.31965;10035.01962
1047;92519.75212;13322.84431;42280.66326;11910.04599
1048;77182.66533;11114.30381;44012.15139;12397.78912
1049;54296.53651;7818.701258;45315.26096;12764.86224
1050;26204.10268;3773.390786;40621.07084;11442.55517
1051;2893.272479;416.6312369;39003.41758;10986.87819
1052;0;0;45599.84811;12845.02764
1053;0;0;50297.03388;14168.17856
1054;0;0;54613.77157;15384.16101
1055;0;0;59652.46192;16803.5104
1056;0;0;66599.38399;18760.38986
1057;0;0;61321.04131;17273.53276
1058;0;0;57645.37361;16238.13341
1059;0;0;55988.77684;15771.48644
1060;0;0;52771.44424;14865.19556
1061;0;0;52130.37425;14684.61246
1062;0;0;47729.75824;13445.00232
1063;0;0;43383.06401;12220.58141
1064;0;0;43520.8641;12259.39834
1065;3788.780995;545.5844633;43664.6555;12299.90296
1066;23545.91486;3390.611739;36630.85946;10318.55196
1067;48067.61326;6921.73631;26343.78296;7420.783933
1068;73939.86389;10647.3404;25663.76946;7229.230834
1069;91302.50566;13147.56081;29453.27201;8296.696342
1070;99605.82317;14343.23854;35624.31965;10035.01962
1071;92519.75212;13322.84431;42280.66326;11910.04599
1072;77182.66533;11114.30381;44012.15139;12397.78912
1073;54296.53651;7818.701258;45315.26096;12764.86224
1074;26204.10268;3773.390786;40621.07084;11442.55517
1075;2893.272479;416.6312369;39003.41758;10986.87819
1076;0;0;45599.84811;12845.02764
1077;0;0;50297.03388;14168.17856
1078;0;0;54613.77157;15384.16101
1079;0;0;59652.46192;16803.5104
1080;0;0;66599.38399;18760.38986
1081;0;0;61321.04131;17273.53276
1082;0;0;57645.37361;16238.13341
1083;0;0;55988.77684;15771.48644
1084;0;0;52771.44424;14865.19556
1085;0;0;52130.37425;14684.61246
1086;0;0;47729.75824;13445.00232
1087;0;0;43383.06401;12220.58141
1088;0;0;43520.8641;12259.39834
1089;3788.780995;545.5844633;43664.6555;12299.90296
1090;23545.91486;3390.611739;36630.85946;10318.55196
1091;48067.61326;6921.73631;26343.78296;7420.783933
1092;73939.86389;10647.3404;25663.76946;7229.230834
1093;91302.50566;13147.56081;29453.27201;8296.696342
1094;99605.82317;14343.23854;35624.31965;10035.01962
1095;92519.75212;13322.84431;42280.66326;11910.04599
1096;77182.66533;11114.30381;44012.15139;12397.78912
1097;54296.53651;7818.701258;45315.26096;12764.86224
1098;26204.10268;3773.390786;40621.07084;11442.55517
